priority,transaction_id,cohort,merchant,amount,primary_cause,recommended_action
P1,74e65d95-34ba-42ef-a9f7-0a891f306230,A_NOT_APPROVED,Fontainebleau Hotels,1187.07,Awaiting approval,Approve transaction
P2,74e65d95-34ba-42ef-a9f7-0a891f306230,A_NOT_APPROVED,Fontainebleau Hotels,1187.07,Awaiting approval,Run historical backfill/re-export from Ramp accounting sync
P1,d80b94c2-9b77-42ab-ba46-9fda8f5665ec,A_NOT_APPROVED,Uber,15.17,Awaiting approval,Approve transaction
P2,d80b94c2-9b77-42ab-ba46-9fda8f5665ec,A_NOT_APPROVED,Uber,15.17,Awaiting approval,Run historical backfill/re-export from Ramp accounting sync
P1,cfd8707b-3b71-4f17-b1a0-d56f46a5a5db,A_NOT_APPROVED,Uber,13.45,Awaiting approval,Approve transaction
P2,cfd8707b-3b71-4f17-b1a0-d56f46a5a5db,A_NOT_APPROVED,Uber,13.45,Awaiting approval,Run historical backfill/re-export from Ramp accounting sync
P1,4a48bc84-54b6-4213-bc59-c9913e930c7a,A_NOT_APPROVED,Microsoft Office / Azure,13.7,Awaiting approval,Approve transaction
P2,4a48bc84-54b6-4213-bc59-c9913e930c7a,A_NOT_APPROVED,Microsoft Office / Azure,13.7,Awaiting approval,Run historical backfill/re-export from Ramp accounting sync
P1,49b64372-346a-4bf5-b0d0-1009a2dce757,A_NOT_APPROVED,Cool River Cafe,25.54,Awaiting approval,Approve transaction
P2,49b64372-346a-4bf5-b0d0-1009a2dce757,A_NOT_APPROVED,Cool River Cafe,25.54,Awaiting approval,Run historical backfill/re-export from Ramp accounting sync
P1,d4d39ebe-c75a-4e19-97e8-3c53eeedca0a,A_NOT_APPROVED,Wpy Security Bsides Sa,3000,Awaiting approval,Approve transaction
P2,d4d39ebe-c75a-4e19-97e8-3c53eeedca0a,A_NOT_APPROVED,Wpy Security Bsides Sa,3000,Awaiting approval,Run historical backfill/re-export from Ramp accounting sync
P1,38709676-77ee-4928-adb8-7e569ff37feb,A_NOT_APPROVED,Fedex,48.76,Awaiting approval,Approve transaction
P2,38709676-77ee-4928-adb8-7e569ff37feb,A_NOT_APPROVED,Fedex,48.76,Awaiting approval,Run historical backfill/re-export from Ramp accounting sync
P1,6ec3c014-2938-4942-999f-883381c00d93,A_NOT_APPROVED,Uber,23.99,Awaiting approval,Approve transaction
P2,6ec3c014-2938-4942-999f-883381c00d93,A_NOT_APPROVED,Uber,23.99,Awaiting approval,Run historical backfill/re-export from Ramp accounting sync
P1,9791208e-83ba-433a-852d-343dfe72fbb8,A_NOT_APPROVED,Fontainebleau Hotels,395.69,Awaiting approval,Attach receipt
P1,9791208e-83ba-433a-852d-343dfe72fbb8,A_NOT_APPROVED,Fontainebleau Hotels,395.69,Awaiting approval,Add memo
P1,9791208e-83ba-433a-852d-343dfe72fbb8,A_NOT_APPROVED,Fontainebleau Hotels,395.69,Awaiting approval,Approve transaction
P2,9791208e-83ba-433a-852d-343dfe72fbb8,A_NOT_APPROVED,Fontainebleau Hotels,395.69,Awaiting approval,Run historical backfill/re-export from Ramp accounting sync
P1,a58835c4-17df-47a6-91cd-6bf921b40d33,A_NOT_APPROVED,OpenPhone,20.29,Awaiting approval,Approve transaction
P2,a58835c4-17df-47a6-91cd-6bf921b40d33,A_NOT_APPROVED,OpenPhone,20.29,Awaiting approval,Run historical backfill/re-export from Ramp accounting sync
P1,cdae0ac9-f567-4578-ad20-88d3cee431ed,A_NOT_APPROVED,Hofbrauhaus Las Vegas,196.32,Awaiting approval,Approve transaction
P2,cdae0ac9-f567-4578-ad20-88d3cee431ed,A_NOT_APPROVED,Hofbrauhaus Las Vegas,196.32,Awaiting approval,Run historical backfill/re-export from Ramp accounting sync
P1,5fe27b89-7aef-47a2-b46a-24cd6d3239c2,A_NOT_APPROVED,Semrush,20,Awaiting approval,Approve transaction
P2,5fe27b89-7aef-47a2-b46a-24cd6d3239c2,A_NOT_APPROVED,Semrush,20,Awaiting approval,Run historical backfill/re-export from Ramp accounting sync
P1,1d59c042-f376-473f-bcd6-3a1a00bdf8b0,A_NOT_APPROVED,Uber,14.44,Awaiting approval,Approve transaction
P2,1d59c042-f376-473f-bcd6-3a1a00bdf8b0,A_NOT_APPROVED,Uber,14.44,Awaiting approval,Run historical backfill/re-export from Ramp accounting sync
P1,f947da75-f23c-4626-878e-b65c84e37236,A_NOT_APPROVED,Fontainebleau Hotels,43.18,Awaiting approval,Approve transaction
P2,f947da75-f23c-4626-878e-b65c84e37236,A_NOT_APPROVED,Fontainebleau Hotels,43.18,Awaiting approval,Run historical backfill/re-export from Ramp accounting sync
P1,0e293dfe-6253-40f2-8cb3-3aaf3b46c92e,A_NOT_APPROVED,Gordon Ramsay Burger,161.67,Awaiting approval,Approve transaction
P2,0e293dfe-6253-40f2-8cb3-3aaf3b46c92e,A_NOT_APPROVED,Gordon Ramsay Burger,161.67,Awaiting approval,Run historical backfill/re-export from Ramp accounting sync
P1,6a2d4017-03f7-4167-b3a2-5f3cbfac2d9b,A_NOT_APPROVED,Anthropic,20,Awaiting approval,Approve transaction
P2,6a2d4017-03f7-4167-b3a2-5f3cbfac2d9b,A_NOT_APPROVED,Anthropic,20,Awaiting approval,Run historical backfill/re-export from Ramp accounting sync
P1,ab690c93-e287-4e3e-912e-b91e3bca67e5,A_NOT_APPROVED,zTrip,21.97,Awaiting approval,Approve transaction
P2,ab690c93-e287-4e3e-912e-b91e3bca67e5,A_NOT_APPROVED,zTrip,21.97,Awaiting approval,Run historical backfill/re-export from Ramp accounting sync
P1,5682ea91-f5de-4f88-8182-c02cb9934844,A_NOT_APPROVED,Air Canada,301.14,Awaiting approval,Attach receipt
P1,5682ea91-f5de-4f88-8182-c02cb9934844,A_NOT_APPROVED,Air Canada,301.14,Awaiting approval,Add memo
P1,5682ea91-f5de-4f88-8182-c02cb9934844,A_NOT_APPROVED,Air Canada,301.14,Awaiting approval,Approve transaction
P2,5682ea91-f5de-4f88-8182-c02cb9934844,A_NOT_APPROVED,Air Canada,301.14,Awaiting approval,Run historical backfill/re-export from Ramp accounting sync
P1,e3fb9397-d20a-4742-ae81-0c9a8c50e277,A_NOT_APPROVED,Fontainebleau Hotels,66.62,Awaiting approval,Approve transaction
P1,a186c45e-63c8-408a-8df5-3c4764ad3e67,A_NOT_APPROVED,HelloRetriever,105,Awaiting approval,Approve transaction
P1,daecc70e-6205-4e1d-bc4a-bb3d273d0696,A_NOT_APPROVED,HelloRetriever,105,Awaiting approval,Approve transaction
P1,0126dd32-c717-4d1d-982d-203942857d7b,A_NOT_APPROVED,HelloRetriever,105,Awaiting approval,Approve transaction
P1,f08330a3-5163-4035-8124-af36692deab1,A_NOT_APPROVED,Uber,28.98,Awaiting approval,Approve transaction
P1,5624b07b-e025-41ff-a13d-9d84127c75af,A_NOT_APPROVED,Fedex,87.2,Awaiting approval,Approve transaction
P1,47524431-505c-4db0-a4cc-0f8e85772cc0,A_NOT_APPROVED,Hudson News,13.18,Awaiting approval,Approve transaction
P1,6aa7bde0-3120-4f8c-807b-984494a8d748,A_NOT_APPROVED,OpenAI,20,Awaiting approval,Approve transaction
P1,93c80c17-5db6-44a7-b777-7d53945a6004,A_NOT_APPROVED,e-Filing,2073.78,Awaiting approval,Approve transaction
P1,9fb980b5-d02d-48a5-a7bb-b68a4bf3cfdb,A_NOT_APPROVED,Sonarsource,32,Awaiting approval,Approve transaction
P1,84406b6c-a62e-40fa-add3-e4fd59b2476c,A_NOT_APPROVED,Shipping Finds,31.5,Awaiting approval,Approve transaction
P1,e1750896-bab5-4b62-b57d-c12f951c5baa,A_NOT_APPROVED,Fontainebleau Hotels,73.3,Awaiting approval,Approve transaction
P1,91f4e41b-6b0f-4373-893d-4a0b8e51db32,A_NOT_APPROVED,Gordon Ramsay Hell's Kitchen,158.22,Awaiting approval,Approve transaction
P1,4d0cb31d-fccc-41f1-af01-9b97d1e7f11a,A_NOT_APPROVED,Gordon Ramsay Hell's Kitchen,133.32,Awaiting approval,Attach receipt
P1,4d0cb31d-fccc-41f1-af01-9b97d1e7f11a,A_NOT_APPROVED,Gordon Ramsay Hell's Kitchen,133.32,Awaiting approval,Add memo
P1,4d0cb31d-fccc-41f1-af01-9b97d1e7f11a,A_NOT_APPROVED,Gordon Ramsay Hell's Kitchen,133.32,Awaiting approval,Approve transaction
P1,d9fa79df-09e8-4187-86be-79b8358e301e,A_NOT_APPROVED,Fedex,144.7,Awaiting approval,Attach receipt
P1,d9fa79df-09e8-4187-86be-79b8358e301e,A_NOT_APPROVED,Fedex,144.7,Awaiting approval,Approve transaction
P1,67e3a69b-9ab9-49f1-9d17-be7a4934e813,A_NOT_APPROVED,Uber,20.82,Awaiting approval,Approve transaction
P1,f4fb83d2-7f60-41a6-8788-aeea3e82d792,A_NOT_APPROVED,United,405.85,Awaiting approval,Attach receipt
P1,f4fb83d2-7f60-41a6-8788-aeea3e82d792,A_NOT_APPROVED,United,405.85,Awaiting approval,Add memo
P1,f4fb83d2-7f60-41a6-8788-aeea3e82d792,A_NOT_APPROVED,United,405.85,Awaiting approval,Approve transaction
P1,3a8719d1-f228-4ee9-a20a-82d5779f8be0,A_NOT_APPROVED,Vegas Born Conc D Burke,32.07,Awaiting approval,Approve transaction
P1,20bb72ef-48d1-46a2-bdf4-5a47ae111717,A_NOT_APPROVED,Alaska Airlines,646.8,Awaiting approval,Resolve policy violation/exception in Ramp policy workflow
P1,20bb72ef-48d1-46a2-bdf4-5a47ae111717,A_NOT_APPROVED,Alaska Airlines,646.8,Awaiting approval,Approve transaction
P1,16b6f99b-ecc3-4d56-b946-9ede298a3f61,A_NOT_APPROVED,Residence Inn,362.64,Awaiting approval,Approve transaction
P1,f0544ed9-10ad-4639-b4c2-2017a7eebb99,A_NOT_APPROVED,PGA Tour Grill,28.37,Awaiting approval,Approve transaction
P1,d1f916af-f3e2-4961-ab89-34141a0512b6,A_NOT_APPROVED,Air Canada,772.72,Awaiting approval,Attach receipt
P1,d1f916af-f3e2-4961-ab89-34141a0512b6,A_NOT_APPROVED,Air Canada,772.72,Awaiting approval,Add memo
P1,d1f916af-f3e2-4961-ab89-34141a0512b6,A_NOT_APPROVED,Air Canada,772.72,Awaiting approval,Approve transaction
P1,ab656863-60d6-44c2-829a-6a7ef98512ba,A_NOT_APPROVED,Terminal A,76,Awaiting approval,Approve transaction
P1,dbe48f0f-bc69-4dbb-a64c-d39b546f4a5d,A_NOT_APPROVED,Texas Roadhouse,114.89,Awaiting approval,Approve transaction
P1,b5b54f42-76e9-422d-834f-86bb3ba93925,A_NOT_APPROVED,Anthropic,5,Awaiting approval,Approve transaction
P1,bc14f654-ee20-4560-8fbf-c8439252df1a,A_NOT_APPROVED,Gandi.net,38.38,Awaiting approval,Approve transaction
P2,5a8af456-9827-4663-9815-a3ad29ab34b7,B_APPROVED_BUT_NOT_READY,Grasshopper,143.1,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,271ce779-7c1c-475a-b3ea-7775ef3fcf14,B_APPROVED_BUT_NOT_READY,Google Workspace,12,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,1b592628-01be-4a26-9b26-8335986a4657,B_APPROVED_BUT_NOT_READY,Fedex,32.45,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,b253b2c2-3a0b-4e3c-88c0-d10a2d762de4,B_APPROVED_BUT_NOT_READY,Shodan,69,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,b7a5ef90-cdc0-49e6-aace-fa3b189496a2,B_APPROVED_BUT_NOT_READY,Atlassian,349.38,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,ace2f857-abda-4088-a4cd-0b478f77702d,B_APPROVED_BUT_NOT_READY,Gandi.net,38.38,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,f051aba5-4bf9-4d68-8875-3e29e620c7bb,B_APPROVED_BUT_NOT_READY,HelloRetriever,260,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,8c0e5c87-f300-4c32-b60f-8468ffb21921,B_APPROVED_BUT_NOT_READY,UPS,10,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,264d6a50-48ba-43e3-893e-00c77b0cf2ad,B_APPROVED_BUT_NOT_READY,HelloRetriever,114,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,3df99271-88cb-456c-9be2-c81d57ac92a1,B_APPROVED_BUT_NOT_READY,Gandi.net,38.38,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,e84078fe-0087-41f0-a99c-2dc073b5ba7b,B_APPROVED_BUT_NOT_READY,Yogi's Bar & Grill,89.21,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,22178af4-53b3-43fc-9a4d-dba517bdf2d3,B_APPROVED_BUT_NOT_READY,HelloRetriever,105,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,700fc5b8-e399-4de5-a567-b9f5c216fb24,B_APPROVED_BUT_NOT_READY,HelloRetriever,105,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,624ccb60-0ae3-42f2-989d-dc16c9f97ba4,B_APPROVED_BUT_NOT_READY,HelloRetriever,105,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,55e58391-b540-43e9-99ac-46898abda8ba,B_APPROVED_BUT_NOT_READY,HelloRetriever,105,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,32a504a2-37af-4b29-abd0-b35c6d0022c7,B_APPROVED_BUT_NOT_READY,HelloRetriever,105,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,27107e47-fe48-4b25-8f44-3fc42c17f903,B_APPROVED_BUT_NOT_READY,Served by Stadium,156.51,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,205f82c1-939d-4547-843a-e02f1f305887,B_APPROVED_BUT_NOT_READY,Served by Stadium,156.51,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,784d91ae-9da8-4d65-9957-31a8caabed26,B_APPROVED_BUT_NOT_READY,Atlassian,76.65,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,e941d5cc-ac1e-4226-aae4-c9243d46e016,B_APPROVED_BUT_NOT_READY,Microsoft Office / Azure,1436.4,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,97d93f71-134f-45fa-953e-c66abfcbf452,B_APPROVED_BUT_NOT_READY,Atlassian,60.04,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,a9784b71-7c39-46d5-8d8b-d48f574b6b4c,B_APPROVED_BUT_NOT_READY,Microsoft Office / Azure,36,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,57b2c561-cab9-4202-ab7c-9f5ccbe62ba6,B_APPROVED_BUT_NOT_READY,JSX Air,623.5,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,6f065661-ea29-43ef-af25-0c62dfbc83ff,B_APPROVED_BUT_NOT_READY,Corellium,800,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,b3f46c26-4233-4c49-820f-9d7ccbba76e2,B_APPROVED_BUT_NOT_READY,Microsoft Office / Azure,151.2,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,b460faf5-6c11-45f3-8327-03725a94f9bc,B_APPROVED_BUT_NOT_READY,Microsoft Office / Azure,556.43,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,b607d31d-7e2f-4392-b940-6e7344a15be2,B_APPROVED_BUT_NOT_READY,Uber,16.08,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,65f5deb6-a423-4037-82b8-b834f0c77e6c,B_APPROVED_BUT_NOT_READY,Uber,2,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,79d15550-4c79-4763-8b74-c83484af557a,B_APPROVED_BUT_NOT_READY,Vegas Airo 1,737,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,662f0ca2-27bd-4efa-a650-a3888ce162a8,B_APPROVED_BUT_NOT_READY,Uber Eats,34.55,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,01da2f22-47d7-4de0-843a-939d4f783ac2,B_APPROVED_BUT_NOT_READY,Freesia,9.19,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,92258443-0158-4b09-bde6-5ff63422b6e8,B_APPROVED_BUT_NOT_READY,Uber,21.98,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,f537f334-1064-4406-ace1-9fc8ce313fe1,B_APPROVED_BUT_NOT_READY,ProteinHouse,62.81,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,efb8cb20-caa6-4fd1-be29-b389321bbace,B_APPROVED_BUT_NOT_READY,Uber,10.61,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,84ef17ca-f19d-4268-b7a5-e0ed2b680851,B_APPROVED_BUT_NOT_READY,Uber,24.3,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,281f5400-5eb9-43ee-9ea4-6adfc0121042,B_APPROVED_BUT_NOT_READY,Microsoft Office / Azure,11340,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,64510608-67bb-4b4e-8c18-7a3ae23a5450,B_APPROVED_BUT_NOT_READY,Runn,196,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P1,1f80a974-ef4d-4864-8b65-3c71cc40edd7,B_APPROVED_BUT_NOT_READY,Marriott,94290.16,Policy violation unresolved,Resolve policy violation/exception in Ramp policy workflow
P2,1f80a974-ef4d-4864-8b65-3c71cc40edd7,B_APPROVED_BUT_NOT_READY,Marriott,94290.16,Policy violation unresolved,Run historical backfill/re-export from Ramp accounting sync
P2,bb1dad4c-f2da-47ff-b076-74198d7d43d2,B_APPROVED_BUT_NOT_READY,Amazon,250,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,0995ebb6-01e6-4b2a-b713-c9505c555d9b,B_APPROVED_BUT_NOT_READY,Verified First,437.27,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,57a53cf3-cd0a-4f48-96e0-bfe7b0b10d07,B_APPROVED_BUT_NOT_READY,Fedex,32.45,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,71988c0a-2477-4f65-8fd6-325febee3552,B_APPROVED_BUT_NOT_READY,Le's Engravers,1478.7,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,ee239c3e-bfca-4b02-8422-804b10f3f9ff,B_APPROVED_BUT_NOT_READY,JSX Air,603.5,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,5493ab32-e50e-4812-b1c2-44cfbc0def86,B_APPROVED_BUT_NOT_READY,Slack,8944.75,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,fdcf20d3-7e79-466f-bcfb-7c54498ba504,B_APPROVED_BUT_NOT_READY,Microsoft Office / Azure,8755.75,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,62ffd6bb-5025-4c02-b976-678ee34d1927,B_APPROVED_BUT_NOT_READY,Microsoft Office / Azure,734.64,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,b7035987-86f6-4878-a3ba-284537dbc708,B_APPROVED_BUT_NOT_READY,Fedex,231.95,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,0cb57ab2-5085-4444-b6f0-43d23db37f47,B_APPROVED_BUT_NOT_READY,Hampton Inn,388.7,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,00c07df0-c322-44ce-8fc0-e7502c346a81,B_APPROVED_BUT_NOT_READY,Alaska Airlines,135.2,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,df574fb1-ccb9-4797-859e-5cf2b1f0583b,B_APPROVED_BUT_NOT_READY,Microsoft Office / Azure,6600,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,30643754-79d4-4007-bd56-12e54f7936c1,B_APPROVED_BUT_NOT_READY,Smartsheet,96,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,05f3e602-9058-44ee-b62b-0a478009638a,B_APPROVED_BUT_NOT_READY,Amazon,14.99,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,fd4c8d4b-6412-48d7-905f-f1dd4837b684,B_APPROVED_BUT_NOT_READY,Atlassian,16724.28,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,a956b0ae-39df-4c9f-bdd2-089e1522f2cc,B_APPROVED_BUT_NOT_READY,Microsoft Store,6165,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,bc65f4ee-814f-4655-b2c3-4cf594440f39,B_APPROVED_BUT_NOT_READY,Starbucks,11.98,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,589ec996-b165-4950-8d1c-2a3e102f07aa,B_APPROVED_BUT_NOT_READY,Uber,36.97,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,3b073241-8818-4cad-849d-cd2c56ca8aa3,B_APPROVED_BUT_NOT_READY,American Airlines,24,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,d043fed6-a461-494d-b4bf-a93eb96f18df,B_APPROVED_BUT_NOT_READY,Uber,29.08,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,c447064a-e089-42ca-9b12-cf0369d46cc6,B_APPROVED_BUT_NOT_READY,Uber,24.96,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,e9dd7284-4f18-45d3-9d17-b3ab0b08656e,B_APPROVED_BUT_NOT_READY,Lab Transportation,57.58,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,1cdff8bb-db9d-4ea4-b27b-f01a86ed0e77,B_APPROVED_BUT_NOT_READY,Marriott,31.82,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,ca6356d3-a692-4a55-84df-cc08f45760a0,B_APPROVED_BUT_NOT_READY,Uber,27.31,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,3c2cf1c5-dc49-4640-96ca-17fe95f89858,B_APPROVED_BUT_NOT_READY,Uber,53.24,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,ff08c2c3-71c6-4771-862f-c071b254f33c,B_APPROVED_BUT_NOT_READY,Doordash,27.34,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,b290e310-db8b-4594-8b0f-40f3d5c05e29,B_APPROVED_BUT_NOT_READY,Uber,25.96,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,6efc1e60-73a3-4567-81ac-2b60049255af,B_APPROVED_BUT_NOT_READY,Marriott,2.41,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,0aab813e-9311-4bb6-80c6-49b59aab5c1a,B_APPROVED_BUT_NOT_READY,Marriott,20.26,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,88e15870-ab90-408a-84a1-76f5baf87080,B_APPROVED_BUT_NOT_READY,Marriott,6.37,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,77701a9a-ab42-4028-bb08-020ad6a3a090,B_APPROVED_BUT_NOT_READY,Casa Sensei,231.25,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,777a566a-a13e-4024-adac-be2f7a9c783a,B_APPROVED_BUT_NOT_READY,Casa Sensei,262.5,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,d1247ce4-7f01-451e-9fcb-229fd9a91794,B_APPROVED_BUT_NOT_READY,Casa Sensei,197.5,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,97a03be5-b85e-4e83-b378-e46257627e14,B_APPROVED_BUT_NOT_READY,Uber,41.55,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,57465cde-ba5f-45a0-b4e0-0a7595023185,B_APPROVED_BUT_NOT_READY,Doordash,21.94,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,b36a24df-433f-419b-8b5a-36bc80c8a337,B_APPROVED_BUT_NOT_READY,Uber,32.61,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,9d86d33f-efd7-4131-80e2-14cbab9680df,B_APPROVED_BUT_NOT_READY,Uber,25.94,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,4a44df27-2e60-4365-9a9e-0674175808aa,B_APPROVED_BUT_NOT_READY,Uber,29.81,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,21c1b688-5353-4de7-aa2f-ba599fa30db1,B_APPROVED_BUT_NOT_READY,Richmond Airport Parking,45,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,7ae096ec-7946-4ec3-99b6-ddc9e4f0753e,B_APPROVED_BUT_NOT_READY,Marriott,6.37,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,70d161f0-2fef-4ef1-8900-dc97ccd59bbd,B_APPROVED_BUT_NOT_READY,Fedex,32.9,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,fc750380-c381-4517-a367-3734091432e8,B_APPROVED_BUT_NOT_READY,Starbucks,11.5,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,8f87b736-18e1-4d7a-a6f2-f6184767a1df,B_APPROVED_BUT_NOT_READY,Evolve,10.69,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,e8bcbb21-b66e-4e78-ae15-d959d82d61fb,B_APPROVED_BUT_NOT_READY,Airport,12.59,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,f0ee4d80-04b5-4f42-b884-edebc7fd7810,B_APPROVED_BUT_NOT_READY,Travel @ Ease,9.82,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,845443b7-3ede-4348-a9d7-01036d2952c3,B_APPROVED_BUT_NOT_READY,HelloRetriever,269,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,2ca44e23-006f-4d9c-b290-a70a75b9342c,B_APPROVED_BUT_NOT_READY,HelloRetriever,269,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,9b5bb52e-dad5-494c-ba90-c00ff2e2717a,B_APPROVED_BUT_NOT_READY,Amazon,17.61,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,2aad130b-7f56-4a8c-97be-3bfab68a8b9b,B_APPROVED_BUT_NOT_READY,Marriott,396.76,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,aab9e85b-30dc-411d-b5ca-ad1154902049,B_APPROVED_BUT_NOT_READY,Ronald Reagan Washington National Airport,140,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,45417ad9-5c6a-4272-8f56-9b3846d7ed06,B_APPROVED_BUT_NOT_READY,Rocco's Tacos,30.73,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,ca0ad476-1ed6-4248-9a9e-a214f482a1ab,B_APPROVED_BUT_NOT_READY,Atps Taxi & Limo Service,52.09,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,fe967f4f-43cb-491f-be9f-382f1f26cd58,B_APPROVED_BUT_NOT_READY,Jersey Mike's Subs,25.24,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
P2,f6ef3c56-e904-411b-8d02-086a95a2ee81,B_APPROVED_BUT_NOT_READY,Microsoft Office / Azure,7980,Pre-connection backlog,Run historical backfill/re-export from Ramp accounting sync
